"","X1","fico","dt_first_pi","flag_fthb","dt_matr","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","zipcode","id_loan","loan_purpose","orig_loan_term","cnt_borr","seller_name","servicer_name","flag_sc"
"2825",94877,775,201712,"N",203211,35614,0,1,"P",78,43,636000,78,4,"B","N","FRM","NY","SF","11200","F117Q4094877","P",180,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","Y"
"2826",94906,800,201712,"9",203711,35004,0,1,"P",72,26,217000,72,3.75,"B","N","FRM","NY","SF","11700","F117Q4094906","N",240,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"2827",94974,768,201801,"9",203712,35004,0,1,"P",62,36,250000,62,3.875,"B","N","FRM","NY","SF","11800","F117Q4094974","C",240,1,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"2828",94981,694,201712,"9",203711,35004,0,1,"P",58,35,218000,58,3.99,"R","N","FRM","NY","SF","11500","F117Q4094981","N",240,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"2829",95064,741,201801,"Y",204712,35004,0,1,"P",80,36,280000,80,3.7,"R","N","FRM","NY","CO","11900","F117Q4095064","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC",NA
"2830",95161,787,201801,"N",204712,10580,30,1,"P",95,25,205000,95,3.75,"C","N","FRM","NY","SF","12000","F117Q4095161","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2831",95162,712,201712,"Y",204711,15380,25,1,"P",90,34,144000,90,4.125,"C","N","FRM","NY","SF","14000","F117Q4095162","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2832",95163,713,201712,"Y",204711,15380,30,1,"P",95,35,126000,95,4.125,"C","N","FRM","NY","CO","14200","F117Q4095163","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2833",95164,777,201712,"Y",204711,15380,30,1,"P",95,33,295000,95,4,"C","N","FRM","NY","SF","14200","F117Q4095164","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2834",95165,694,201712,"N",204711,40380,0,1,"P",75,49,165000,75,4.125,"C","N","FRM","NY","SF","14400","F117Q4095165","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2835",95166,740,201712,"N",204711,15380,30,1,"P",95,23,233000,95,4,"C","N","FRM","NY","SF","14100","F117Q4095166","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2836",95167,818,201712,"N",204711,15380,0,1,"P",42,34,150000,42,4,"C","N","FRM","NY","SF","14000","F117Q4095167","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2837",95168,785,201712,"N",204711,15380,30,1,"P",95,30,361000,95,3.875,"C","N","FRM","NY","SF","14000","F117Q4095168","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2838",95169,783,201712,"N",204711,15380,25,1,"P",90,22,222000,90,4,"C","N","FRM","NY","SF","14200","F117Q4095169","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2839",95170,762,201712,"N",204711,15380,0,1,"P",80,25,316000,80,4,"C","N","FRM","NY","SF","14200","F117Q4095170","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2840",95171,760,201712,"Y",204711,45060,0,1,"P",80,43,146000,80,4,"C","N","FRM","NY","SF","13000","F117Q4095171","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2841",95172,721,201712,"Y",204711,15380,0,1,"P",80,32,144000,80,4.125,"C","N","FRM","NY","SF","14200","F117Q4095172","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2842",95173,794,201712,"9",204711,10580,0,1,"P",67,30,260000,60,3.875,"C","N","FRM","NY","SF","12300","F117Q4095173","C",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2843",95174,771,201712,"Y",204711,NA,30,1,"P",95,20,169000,95,3.875,"C","N","FRM","NY","SF","14500","F117Q4095174","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2844",95175,743,201801,"N",204712,40380,30,1,"P",95,27,138000,95,3.875,"C","N","FRM","NY","SF","14500","F117Q4095175","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2845",95176,762,201712,"N",204711,40380,0,1,"P",80,31,150000,80,4.125,"C","N","FRM","NY","SF","14600","F117Q4095176","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2846",95177,748,201712,"Y",204711,40380,30,1,"P",95,33,141000,95,3.875,"C","N","FRM","NY","SF","14600","F117Q4095177","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2847",95178,774,201712,"Y",204711,40380,0,1,"P",80,38,129000,80,4,"C","N","FRM","NY","SF","14600","F117Q4095178","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2848",95179,801,201712,"N",204711,40380,0,1,"P",80,44,138000,80,3.875,"C","N","FRM","NY","SF","14400","F117Q4095179","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2849",95180,785,201712,"Y",204711,40380,30,1,"P",95,37,128000,95,4.125,"C","N","FRM","NY","SF","14500","F117Q4095180","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2850",95181,734,201712,"Y",204711,40380,0,1,"P",80,25,145000,80,3.875,"C","N","FRM","NY","SF","14500","F117Q4095181","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2851",95182,797,201712,"N",204711,15380,25,1,"P",90,23,155000,90,3.875,"C","N","FRM","NY","SF","14000","F117Q4095182","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2852",95183,774,201712,"N",204711,40380,30,1,"P",95,37,166000,95,4,"C","N","FRM","NY","SF","14100","F117Q4095183","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2853",95184,765,201712,"N",204711,15380,0,1,"P",80,47,156000,80,4,"C","N","FRM","NY","SF","14200","F117Q4095184","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2854",95185,737,201712,"Y",204711,NA,0,1,"P",95,38,133000,95,3.875,"C","N","FRM","NY","PU","14000","F117Q4095185","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2855",95186,808,201712,"N",204711,40380,0,1,"P",76,31,177000,76,3.875,"C","N","FRM","NY","SF","14600","F117Q4095186","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2856",95187,799,201712,"Y",204711,40380,0,1,"P",80,20,186000,80,3.875,"C","N","FRM","NY","SF","14400","F117Q4095187","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2857",95188,778,201712,"N",204711,15380,30,1,"P",92,45,147000,92,3.875,"C","N","FRM","NY","SF","14200","F117Q4095188","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2858",95189,739,201712,"N",204711,40380,0,1,"P",50,40,138000,50,3.875,"C","N","FRM","NY","SF","14600","F117Q4095189","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2859",95190,772,201712,"N",204711,15380,0,1,"P",77,24,129000,77,3.875,"C","N","FRM","NY","SF","14100","F117Q4095190","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2860",95191,736,201712,"N",204711,15380,0,1,"P",80,17,172000,80,3.875,"C","N","FRM","NY","SF","14200","F117Q4095191","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2861",95192,701,201712,"N",204711,40380,25,1,"P",90,32,129000,90,4,"C","N","FRM","NY","SF","14600","F117Q4095192","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2862",95193,727,201712,"Y",204711,15380,0,1,"P",80,46,180000,80,3.75,"C","N","FRM","NY","SF","14100","F117Q4095193","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2863",95194,804,201712,"Y",204711,40380,30,1,"P",95,33,157000,95,3.875,"C","N","FRM","NY","SF","14600","F117Q4095194","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2864",95195,763,201712,"9",204711,10580,0,1,"P",80,39,214000,80,3.875,"C","N","FRM","NY","SF","12100","F117Q4095195","C",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2865",95196,779,201712,"N",204711,NA,30,1,"P",95,37,191000,95,3.75,"C","N","FRM","NY","SF","12100","F117Q4095196","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2866",95197,696,201712,"Y",204711,10580,30,1,"P",95,36,230000,95,3.875,"C","N","FRM","NY","SF","12300","F117Q4095197","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2867",95198,702,201712,"Y",204711,10580,30,1,"P",95,40,228000,95,3.75,"C","N","FRM","NY","SF","12200","F117Q4095198","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2868",95199,779,201712,"9",204711,NA,0,1,"P",80,46,384000,80,3.875,"C","N","FRM","NY","SF","12100","F117Q4095199","C",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2869",95200,700,201712,"Y",204711,10580,25,1,"P",90,33,180000,90,3.875,"C","N","FRM","NY","SF","12000","F117Q4095200","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2870",95320,804,201712,"Y",204711,35614,30,1,"P",95,48,603000,95,4.25,"C","N","FRM","NY","SF","10800","F117Q4095320","P",360,2,"CALIBERHOMELOANS,INC","CALIBERHOMELOANS,INC","Y"
"2871",95690,732,201801,"Y",204712,35004,12,1,"P",85,49,295000,85,4.125,"B","N","FRM","NY","SF","11700","F117Q4095690","P",360,1,"Other sellers","SUNTRUSTMORTGAGE,INC",NA
"2872",95801,785,201801,"N",204712,NA,30,1,"P",95,40,143000,95,3.75,"R","N","FRM","NY","SF","12000","F117Q4095801","P",360,2,"Other sellers","Other servicers",NA
"2873",95841,785,201801,"9",204712,20524,0,1,"P",72,35,318000,72,4.375,"B","N","FRM","NY","SF","12500","F117Q4095841","N",360,1,"Other sellers","SUNTRUSTMORTGAGE,INC",NA
"2874",95856,680,201801,"Y",204712,10580,0,1,"P",80,23,75000,80,4.125,"C","N","FRM","NY","SF","12300","F117Q4095856","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2875",95859,775,201712,"Y",204711,45060,0,1,"P",56,37,74000,56,3.875,"C","N","FRM","NY","SF","13100","F117Q4095859","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2876",95860,818,201712,"N",204711,15380,0,1,"P",80,18,80000,80,4.125,"C","N","FRM","NY","CO","14000","F117Q4095860","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2877",95864,769,201712,"Y",204711,15380,0,1,"P",80,25,56000,80,4,"C","N","FRM","NY","SF","14300","F117Q4095864","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2878",95866,782,201801,"N",204712,40380,0,1,"P",80,31,84000,80,4,"C","N","FRM","NY","SF","14500","F117Q4095866","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2879",95873,790,201801,"N",204712,35614,0,1,"P",80,45,508000,80,3.875,"R","N","FRM","NY","SF","10500","F117Q4095873","P",360,2,"Other sellers","PNCBANK,NATL","Y"
"2880",95880,774,201801,"N",204712,NA,0,1,"P",32,37,50000,32,4.25,"C","N","FRM","NY","SF","14800","F117Q4095880","P",360,2,"Other sellers","PNCBANK,NATL",NA
"2881",95882,771,201712,"Y",204711,15380,30,1,"P",95,22,73000,95,4,"C","N","FRM","NY","SF","14100","F117Q4095882","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2882",95916,758,201712,"Y",204711,40380,30,1,"P",95,46,81000,95,3.875,"C","N","FRM","NY","SF","14500","F117Q4095916","P",360,2,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2883",95919,797,201712,"N",204711,15380,0,1,"P",55,25,46000,55,4,"C","N","FRM","NY","CO","14200","F117Q4095919","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2884",95920,810,201712,"N",204711,40380,0,1,"P",38,44,45000,38,3.875,"C","N","FRM","NY","PU","14500","F117Q4095920","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2885",95921,796,201712,"Y",204711,40380,30,1,"P",95,27,81000,95,3.875,"C","N","FRM","NY","SF","14600","F117Q4095921","P",360,1,"FRANKLINAMERICANMTGE","FRANKLINAMERICANMTGE",NA
"2886",95994,742,201801,"Y",204712,10580,0,1,"P",80,30,139000,80,3.875,"R","N","FRM","NY","SF","12000","F117Q4095994","P",360,2,"Other sellers","Other servicers",NA
"2887",96095,745,201712,"9",204711,35614,0,1,"P",39,47,636000,39,4.75,"B","N","FRM","NY","SF","11300","F117Q4096095","C",360,2,"HOMEPOINTFINANCIALCO","HOMEPOINTFINANCIALCO","Y"
"2888",96112,798,201801,"9",204712,40380,0,1,"P",71,38,195000,71,4.125,"R","N","FRM","NY","SF","14500","F117Q4096112","C",360,1,"Other sellers","Other servicers",NA
"2889",96118,816,201712,"9",204711,40380,0,1,"I",80,47,102000,80,5.25,"R","N","FRM","NY","SF","14400","F117Q4096118","P",360,1,"Other sellers","Other servicers",NA
"2890",96146,724,201801,"N",204712,15380,0,1,"P",80,49,208000,80,4.125,"R","N","FRM","NY","SF","14100","F117Q4096146","P",360,1,"Other sellers","Other servicers",NA
"2891",96150,657,201712,"9",203211,35614,0,1,"P",71,29,4e+05,71,3.625,"R","N","FRM","NY","SF","12500","F117Q4096150","C",180,2,"Other sellers","Other servicers",NA
"2892",96191,748,201712,"9",204711,35614,0,1,"P",77,42,636000,77,4.25,"B","N","FRM","NY","CO","10900","F117Q4096191","N",360,1,"HOMEPOINTFINANCIALCO","HOMEPOINTFINANCIALCO","Y"
"2893",96194,681,201801,"N",204712,35004,30,1,"P",95,50,164000,95,4.375,"R","N","FRM","NY","SF","11900","F117Q4096194","P",360,2,"Other sellers","PNCBANK,NATL",NA
"2894",96202,771,201801,"N",204712,15380,30,1,"P",95,39,157000,95,4.125,"R","N","FRM","NY","SF","14100","F117Q4096202","P",360,2,"Other sellers","Other servicers",NA
"2895",96205,699,201712,"Y",204711,35004,0,1,"P",45,45,3e+05,45,3.75,"R","N","FRM","NY","SF","11700","F117Q4096205","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2896",96206,791,201712,"N",204711,20524,0,1,"P",80,36,267000,80,3.75,"R","N","FRM","NY","CO","10500","F117Q4096206","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2897",96207,756,201712,"Y",204711,35614,0,1,"P",67,29,420000,67,3.75,"R","N","FRM","NY","CO","11200","F117Q4096207","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2898",96208,767,201712,"Y",204711,35614,0,1,"P",57,48,270000,57,3.75,"R","N","FRM","NY","SF","11200","F117Q4096208","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2899",96209,732,201712,"Y",204711,35614,0,1,"P",61,43,250000,61,3.75,"R","N","FRM","NY","CP","11100","F117Q4096209","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2900",96210,798,201712,"Y",204711,35004,25,1,"P",90,34,333000,90,3.75,"R","N","FRM","NY","SF","11700","F117Q4096210","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2901",96247,730,201712,"Y",204711,15380,0,1,"P",80,28,77000,80,4,"C","N","FRM","NY","SF","14100","F117Q4096247","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2902",96248,796,201712,"N",204711,15380,0,1,"P",49,36,80000,49,3.875,"C","N","FRM","NY","SF","14000","F117Q4096248","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2903",96261,762,201801,"9",203712,40380,0,1,"P",74,37,65000,74,3.875,"R","N","FRM","NY","MH","14500","F117Q4096261","N",240,2,"Other sellers","Other servicers",NA
"2904",96267,782,201801,"9",204712,40380,0,2,"I",75,24,53000,75,4.375,"R","N","FRM","NY","SF","14500","F117Q4096267","P",360,1,"Other sellers","Other servicers",NA
"2905",96516,770,201802,"Y",204801,27060,0,1,"P",70,41,134000,70,4.125,"R","N","FRM","NY","SF","14800","F117Q4096516","P",360,1,"Other sellers","Other servicers",NA
"2906",96559,767,201712,"N",203211,40380,0,1,"P",65,34,170000,65,3.25,"R","N","FRM","NY","PU","14500","F117Q4096559","P",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2907",96560,746,201712,"9",203211,35004,0,1,"P",43,19,255000,43,3.25,"R","N","FRM","NY","SF","11700","F117Q4096560","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2908",96561,790,201712,"9",203211,35614,0,1,"S",64,35,424000,64,3.25,"R","N","FRM","NY","SF","11400","F117Q4096561","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2909",96562,714,201712,"9",203211,10580,0,1,"P",78,27,209000,78,3.25,"R","N","FRM","NY","SF","12800","F117Q4096562","N",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2910",96563,755,201712,"9",203211,20524,0,1,"P",52,39,2e+05,48,3.25,"R","N","FRM","NY","SF","10500","F117Q4096563","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2911",96564,777,201712,"9",203211,35614,0,1,"P",70,34,312000,70,3.25,"R","N","FRM","NY","SF","11200","F117Q4096564","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2912",96565,772,201712,"9",203211,40380,0,1,"P",80,26,323000,80,3.5,"R","N","FRM","NY","SF","14500","F117Q4096565","N",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2913",96566,804,201712,"9",203211,20524,0,1,"P",54,37,170000,54,3.375,"C","N","FRM","NY","SF","10500","F117Q4096566","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2914",96567,784,201801,"9",203212,35004,0,1,"P",56,50,2e+05,56,3.375,"R","N","FRM","NY","SF","11700","F117Q4096567","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2915",96568,766,201712,"9",203211,35004,0,1,"P",73,40,268000,73,3.5,"R","N","FRM","NY","SF","11700","F117Q4096568","C",180,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2916",96569,791,201712,"9",203211,35004,0,1,"P",65,33,251000,65,3.5,"R","N","FRM","NY","CO","11700","F117Q4096569","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2917",96570,808,201712,"9",203211,35004,0,1,"P",36,29,164000,36,3.5,"R","N","FRM","NY","SF","11700","F117Q4096570","C",180,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2918",96577,766,201712,"N",204711,35614,25,1,"P",90,30,572000,90,4,"R","N","FRM","NY","SF","11400","F117Q4096577","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"2919",96578,727,201712,"Y",204711,35614,0,1,"P",71,48,360000,71,3.625,"R","N","FRM","NY","CP","11300","F117Q4096578","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2920",96579,772,201712,"Y",204711,35004,25,1,"P",90,39,459000,90,4.125,"R","N","FRM","NY","SF","11700","F117Q4096579","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"2921",96600,686,201712,"Y",204711,35614,25,1,"P",90,27,494000,90,4.125,"C","N","FRM","NY","CP","10000","F117Q4096600","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"2922",96607,791,201712,"Y",204711,35614,25,1,"P",89,26,458000,89,3.75,"C","N","FRM","NY","SF","10500","F117Q4096607","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"2923",96714,721,201712,"Y",204711,35614,0,1,"P",41,46,380000,41,3.5,"R","N","FRM","NY","SF","11300","F117Q4096714","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2924",96729,781,201801,"N",204712,35614,0,1,"P",80,32,248000,80,3.5,"R","N","FRM","NY","CP","11300","F117Q4096729","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2925",96744,812,201712,"Y",204711,35004,0,1,"P",80,22,359000,80,3.625,"R","N","FRM","NY","SF","11700","F117Q4096744","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2926",96786,743,201712,"Y",204711,35004,25,1,"P",90,43,477000,90,4.125,"R","N","FRM","NY","SF","11500","F117Q4096786","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"2927",96787,737,201712,"Y",204711,35614,0,1,"P",52,40,2e+05,52,3.625,"R","N","FRM","NY","CP","11300","F117Q4096787","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2928",96809,782,201712,"N",204711,35614,25,1,"P",90,38,502000,90,4,"R","N","FRM","NY","SF","10900","F117Q4096809","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA","Y"
"2929",96815,793,201712,"Y",204711,15380,25,1,"P",90,14,99000,90,3.875,"C","N","FRM","NY","SF","14200","F117Q4096815","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2930",96817,802,201712,"N",204711,15380,30,1,"P",95,33,87000,95,3.875,"C","N","FRM","NY","PU","14000","F117Q4096817","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2931",96818,754,201712,"Y",204711,45060,30,1,"P",95,34,109000,95,4,"C","N","FRM","NY","SF","13000","F117Q4096818","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2932",96823,745,201801,"Y",204712,45060,0,1,"P",80,14,160000,80,3.875,"R","N","FRM","NY","SF","13000","F117Q4096823","P",360,2,"Other sellers","Other servicers",NA
"2933",96824,787,201801,"Y",204712,13780,12,1,"P",85,23,140000,85,3.75,"R","N","FRM","NY","SF","13900","F117Q4096824","P",360,2,"Other sellers","Other servicers",NA
"2934",96825,796,201801,"Y",204712,45060,30,1,"P",95,45,186000,95,3.875,"R","N","FRM","NY","SF","13200","F117Q4096825","P",360,1,"Other sellers","Other servicers",NA
"2935",96830,808,201712,"N",204711,40380,0,1,"P",50,25,225000,50,3.625,"R","N","FRM","NY","SF","14500","F117Q4096830","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2936",96831,778,201712,"N",204711,15380,0,1,"P",53,45,250000,53,3.625,"R","N","FRM","NY","SF","14200","F117Q4096831","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2937",96832,780,201712,"Y",204711,20524,0,1,"P",80,26,284000,80,3.625,"R","N","FRM","NY","SF","12500","F117Q4096832","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2938",96833,800,201712,"N",204711,35004,0,1,"P",75,42,330000,75,3.625,"C","N","FRM","NY","SF","11500","F117Q4096833","P",360,1,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2939",96834,779,201712,"N",204711,35004,0,1,"P",80,42,252000,80,3.625,"R","N","FRM","NY","SF","11700","F117Q4096834","P",360,2,"JPMORGANCHASEBANK,NA","JPMORGANCHASEBANK,NA",NA
"2940",97242,788,201801,"9",203712,NA,0,1,"P",65,40,240000,65,3.75,"R","N","FRM","NY","SF","12400","F117Q4097242","N",240,2,"Other sellers","Other servicers",NA
"2941",97243,810,201801,"N",204712,NA,0,1,"P",50,46,40000,50,3.625,"R","N","FRM","NY","SF","14700","F117Q4097243","P",360,1,"Other sellers","Other servicers",NA
"2942",97244,677,201801,"Y",204712,NA,0,2,"P",80,42,62000,80,4.625,"R","N","FRM","NY","SF","13000","F117Q4097244","P",360,1,"Other sellers","Other servicers",NA
"2943",97261,764,201801,"N",203712,35004,0,1,"P",80,42,4e+05,80,3.625,"R","N","FRM","NY","SF","11700","F117Q4097261","P",240,2,"Other sellers","Other servicers",NA
"2944",97265,704,201712,"9",204711,35614,0,1,"P",80,29,380000,80,4.875,"R","N","FRM","NY","SF","10300","F117Q4097265","C",360,2,"NATIONSTARMTGELLCDBA","NATIONSTARMTGELLCDBA",NA
"2945",97266,714,201801,"9",204712,45060,0,1,"P",80,13,360000,80,4.75,"R","N","FRM","NY","SF","13100","F117Q4097266","C",360,2,"NATIONSTARMTGELLCDBA","Other servicers",NA
"2946",97267,765,201712,"9",204711,15380,0,1,"P",72,31,150000,72,4.75,"R","N","FRM","NY","SF","14200","F117Q4097267","N",360,1,"NATIONSTARMTGELLCDBA","NATIONSTARMTGELLCDBA",NA
